member_id,sr_no,state,mp_name,mp_name_clean,constituency,constituency_base,constituency_category,allocated_amount,amount_missing,amount_has_paise,benchmark_amount,benchmark_ratio,log_amount,excess_over_benchmark_cr,shortfall_ratio,paise_component,state_median_amount,state_deviation_pct,state_percentile,national_percentile,is_above_benchmark,is_below_benchmark,name_quality_score,amount_missing_ind,national_median_amount,deviation_from_national_median_pct,deviation_from_state_median_pct,deviation_from_benchmark_pct,benchmark_verdict,peer_state_n
313,313,Jharkhand,Nishikant Dubey,Nishikant Dubey,GODDA,GODDA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.32142857142857145,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
314,314,Maharashtra,Nitin Jairam Gadkari,Nitin Jairam Gadkari,NAGPUR,NAGPUR,general,168195086.11,False,True,147000000.0,1.1441842592517009,8.225813303551755,2.1195086110000014,0.0,11.0,147000000.0,0.14418425925170078,0.8958333333333334,0.8987108655616943,True,False,1.0,0.0,147000000.0,14.418425925170078,14.418425925170078,14.418425925170087,ABOVE BENCHMARK,49
315,315,Bihar,Nityanand Rai,Nityanand Rai,UJJARPUR,UJJARPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
316,316,Rajasthan,Om Birla,Om Birla,KOTA,KOTA,general,163906956.6,False,True,147000000.0,1.1150133102040816,8.21459738644956,1.6906956599999994,0.0,60.0,147000000.0,0.11501331020408159,0.88,0.8802946593001841,True,False,1.0,0.0,147000000.0,11.50133102040816,11.50133102040816,11.501331020408156,ABOVE BENCHMARK,25
317,317,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,OSMANABAD,general,184758519.11,False,True,147000000.0,1.256860674217687,8.266604472599553,3.7758519110000015,0.0,11.0,147000000.0,0.25686067421768716,0.9166666666666666,0.9429097605893186,True,False,1.0,0.0,147000000.0,25.686067421768715,25.686067421768715,25.686067421768712,ABOVE BENCHMARK,49
318,318,Karnataka,P C Mohan,P C Mohan,BANGALORE CENTRAL,BANGALORE CENTRAL,general,159995711.11,False,True,147000000.0,1.088406198027211,8.204108340992015,1.2995711110000014,0.0,11.0,147000000.0,0.08840619802721097,0.9285714285714286,0.850828729281768,True,False,1.0,0.0,147000000.0,8.840619802721097,8.840619802721097,8.840619802721106,ABOVE BENCHMARK,28
319,319,Uttar Pradesh,Pankaj Chowdhary,Pankaj Chowdhary,MAHARAJGANJ_UP,MAHARAJGANJ (UP),general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
320,320,Assam,PARIMAL SUKLABAIDYA,PARIMAL SUKLABAIDYA,SILCHAR,SILCHAR,general,148300157.11,False,True,147000000.0,1.0088446061904763,8.171141611122582,0.13001571100000142,0.0,11.0,147000000.0,0.008844606190476287,1.0,0.7624309392265194,True,False,0.75,0.0,147000000.0,0.8844606190476287,0.8844606190476287,0.8844606190476334,ABOVE BENCHMARK,14
321,321,Gujarat,PARSHOTTAMBHAI RUPALA,PARSHOTTAMBHAI RUPALA,RAJKOT,RAJKOT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
322,322,West Bengal,PARTHA BHOWMICK,PARTHA BHOWMICK,BARRACKPUR,BARRACKPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
323,323,Karnataka,Parvatagouda Chandanagouda Gaddigoudar,Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,BAGALKOT,general,167541747.11,False,True,147000000.0,1.1397397762585035,8.22412303991309,2.0541747110000013,0.0,11.0,147000000.0,0.1397397762585035,0.9642857142857143,0.8950276243093923,True,False,1.0,0.0,147000000.0,13.97397762585035,13.97397762585035,13.973977625850353,ABOVE BENCHMARK,28
324,324,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,PATEL UMESHBHAI BABUBHAI,DAMAN and DIU,DAMAN and DIU,general,245063957.0,False,False,147000000.0,1.6671017482993198,8.38927944170061,9.8063957,0.0,0.0,196031978.5,0.2501223467476252,1.0,0.9871086556169429,True,False,0.75,0.0,147000000.0,66.71017482993197,25.012234674762517,66.71017482993197,ABOVE BENCHMARK,2
325,325,West Bengal,PATHAN YUSUF,PATHAN YUSUF,BAHARAMPUR,BAHARAMPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
326,326,Assam,PHANI BHUSAN CHOUDHURY,PHANI BHUSAN CHOUDHURY,BARPETA,BARPETA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
327,327,Maharashtra,Piyush Vedprakash Goyal,Piyush Vedprakash Goyal,MUMBAI NORTH,MUMBAI NORTH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
328,328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),NELLORE,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,156430260.11,-0.060284117045952365,0.22,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,-6.028411704595237,0.0,AT BENCHMARK,25
329,329,Gujarat,Prabhubhai Nagarbhai Vasava,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),BARDOLI,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
330,330,Assam,Pradan Baruah,Pradan Baruah,LAKHIMPUR,LAKHIMPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
331,331,Bihar,Pradeep Kumar Singh,Pradeep Kumar Singh,ARARIA,ARARIA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
332,332,Odisha,PRADEEP PUROHIT,PRADEEP PUROHIT,BARGARH,BARGARH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.30952380952380953,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,21
333,333,Assam,Pradyut Bordoloi,Pradyut Bordoloi,NOWGONG,NOWGONG,general,98000000.0,False,False,147000000.0,0.6666666666666666,7.991226075692495,0.0,0.3333333333333333,0.0,147000000.0,-0.3333333333333333,0.07142857142857142,0.006445672191528545,False,True,1.0,0.0,147000000.0,-33.33333333333333,-33.33333333333333,-33.333333333333336,BELOW BENCHMARK,14
334,334,Karnataka,Pralhad Venkatesh Joshi,Pralhad Venkatesh Joshi,DHARWAD,DHARWAD,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
335,335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),SOLAPUR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
336,336,West Bengal,Prasun Banerjee,Prasun Banerjee,HOWRAH,HOWRAH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
337,337,Odisha,Pratap Chandra Sarangi,Pratap Chandra Sarangi,BALASORE,BALASORE,general,147064254.11,False,True,147000000.0,1.0004371027891157,8.167507124601698,0.006425411000001431,0.0,11.0,147000000.0,0.0004371027891157436,0.6190476190476191,0.7274401473296501,True,False,1.0,0.0,147000000.0,0.043710278911574356,0.043710278911574356,0.04371027891156842,AT BENCHMARK,21
338,338,Maharashtra,Prataprao Jadhav,Prataprao Jadhav,BULDHANA,BULDHANA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
339,339,West Bengal,Pratima Mondal,Pratima Mondal,JOYNAGAR(SC),JOYNAGAR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
340,340,Delhi,Praveen Khandelwal,Praveen Khandelwal,CHANDINI CHOWK,CHANDINI CHOWK,general,147470276.0,False,False,147000000.0,1.003199156462585,8.168704493059579,0.0470276,0.0,0.0,147559100.0,-0.0006019554198961637,0.42857142857142855,0.7476979742173112,True,False,1.0,0.0,147000000.0,0.3199156462585034,-0.060195541989616366,0.3199156462585062,AT BENCHMARK,7
341,341,Uttar Pradesh,PRAVEEN PATEL,PRAVEEN PATEL,PHULPUR,PHULPUR,general,151559884.09,False,True,147000000.0,1.031019619659864,8.180584264463258,0.45598840900000037,0.0,9.0,147000000.0,0.03101961965986397,0.85,0.7937384898710865,True,False,0.75,0.0,147000000.0,3.1019619659863973,3.1019619659863973,3.1019619659863995,ABOVE BENCHMARK,80
342,342,Uttar Pradesh,PRIYA SAROJ,PRIYA SAROJ,MACHHLISHAHR(SC),MACHHLISHAHR,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
343,343,Kerala,Priyanka Gandhi Vadra,Priyanka Gandhi Vadra,WAYANAD,WAYANAD,general,122500000.0,False,False,147000000.0,0.8333333333333334,8.088136088700551,0.0,0.16666666666666666,0.0,147000000.0,-0.16666666666666666,0.05,0.009208103130755065,False,True,1.0,0.0,147000000.0,-16.666666666666664,-16.666666666666664,-16.666666666666664,BELOW BENCHMARK,20
344,344,Karnataka,PRIYANKA SATISH JARKIHOLI,PRIYANKA SATISH JARKIHOLI,CHIKKODI,CHIKKODI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
345,345,West Bengal,Prof Sougata Ray,Sougata Ray,DUM DUM,DUM DUM,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.85,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
346,346,Uttar Pradesh,Prof SP Singh Baghel,SP Singh Baghel,AGRA(SC),AGRA,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.85,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
347,347,Uttar Pradesh,PUSHPENDRA SAROJ,PUSHPENDRA SAROJ,KAUSHAMBI(SC),KAUSHAMBI,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
348,348,Andhra Pradesh,Putta Mahesh Kumar,Putta Mahesh Kumar,ELURU,ELURU,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,156430260.11,-0.060284117045952365,0.22,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,-6.028411704595237,0.0,AT BENCHMARK,25
349,349,Uttar Pradesh,R.K. CHAUDHARY,R.K. CHAUDHARY,MOHANLALGANJ(SC),MOHANLALGANJ,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
350,350,Odisha,RABINDRA NARAYAN BEHERA,RABINDRA NARAYAN BEHERA,JAJPUR(SC),JAJPUR,sc,147064617.11,False,True,147000000.0,1.0004395721768709,8.167508196573287,0.0064617110000014305,0.0,11.0,147000000.0,0.0004395721768708456,0.6666666666666666,0.7311233885819521,True,False,0.75,0.0,147000000.0,0.04395721768708456,0.04395721768708456,0.04395721768708505,AT BENCHMARK,21
351,351,West Bengal,RACHNA BANERJEE,RACHNA BANERJEE,HOOGHLY,HOOGHLY,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
352,352,Bihar,Radha Mohan Singh,Radha Mohan Singh,PURVI CHAMPARAN,PURVI CHAMPARAN,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
353,353,Karnataka,RADHAKRISHNA,RADHAKRISHNA,GULBARGA(SC),GULBARGA,sc,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44642857142857145,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,28
354,354,Chhattisgarh,RADHE SHYAM RATHIYA,RADHE SHYAM RATHIYA,RAIGARH(ST),RAIGARH,st,159706972.09,False,True,147000000.0,1.0864419870068027,8.20332387590129,1.2706972090000004,0.0,9.0,150384382.11,0.06199174308659856,0.9090909090909091,0.8434622467771639,True,False,0.75,0.0,147000000.0,8.644198700680276,6.199174308659856,8.644198700680272,ABOVE BENCHMARK,11
355,355,Uttar Pradesh,RAHUL GANDHI,RAHUL GANDHI,RAE BARELI,RAE BARELI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
356,356,Rajasthan,Rahul Kaswan,Rahul Kaswan,CHURU,CHURU,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
357,357,Madhya Pradesh,RAHUL SINGH LODHI,RAHUL SINGH LODHI,DAMOH,DAMOH,general,163058785.37,False,True,147000000.0,1.1092434378911564,8.212344202926861,1.6058785370000004,0.0,37.0,147000000.0,0.1092434378911565,0.9655172413793104,0.8747697974217311,True,False,0.75,0.0,147000000.0,10.92434378911565,10.92434378911565,10.924343789115643,ABOVE BENCHMARK,29
358,358,Bihar,RAJ BHUSHAN CHOUDHARY,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,MUZAFFARPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
359,359,Rajasthan,RAJ KUMAR ROAT,RAJ KUMAR ROAT,BANSWARA(ST),BANSWARA,st,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
360,360,Bihar,RAJA RAM SINGH,RAJA RAM SINGH,KARAKAT,KARAKAT,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
361,361,Maharashtra,RAJABHAU,RAJABHAU,NASHIK,NASHIK,general,152878682.11,False,True,147000000.0,1.0399910347619048,8.184346930229442,0.5878682110000014,0.0,11.0,147000000.0,0.03999103476190486,0.8125,0.8029465930018416,True,False,0.75,0.0,147000000.0,3.999103476190486,3.999103476190486,3.99910347619048,ABOVE BENCHMARK,49
362,362,Himachal Pradesh,RAJEEV BHARDWAJ,RAJEEV BHARDWAJ,KANGRA,KANGRA,general,179388967.11,False,True,147000000.0,1.2203331095918368,8.2537957292845,3.2388967110000015,0.0,11.0,151567037.11,0.18356187816621494,1.0,0.9318600368324125,True,False,0.75,0.0,147000000.0,22.033310959183684,18.356187816621492,22.033310959183684,ABOVE BENCHMARK,4
363,363,Uttar Pradesh,RAJEEV RAI,RAJEEV RAI,GHOSI,GHOSI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
364,364,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,PURNEA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
365,365,Bihar,RAJESH VERMA,RAJESH VERMA,KHAGARIA,KHAGARIA,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
366,366,Gujarat,Rajeshbhai Naranbhai Chudasama,Rajeshbhai Naranbhai Chudasama,JUNAGADH,JUNAGADH,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
367,367,Bihar,Rajiv Pratap Rudy,Rajiv Pratap Rudy,SARAN,SARAN,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
368,368,Bihar,Rajiv Ranjan (Lalan) Singh,Rajiv Ranjan (Lalan) Singh,MUNGER,MUNGER,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
369,369,Uttar Pradesh,Rajkumar Chahar,Rajkumar Chahar,FATEHPUR SIKRI,FATEHPUR SIKRI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
370,370,Uttar Pradesh,Rajnath Singh,Rajnath Singh,LUCKNOW,LUCKNOW,general,154808797.11,False,True,147000000.0,1.0531210687755104,8.189795636112866,0.7808797110000014,0.0,11.0,147000000.0,0.0531210687755103,0.875,0.8195211786372008,True,False,1.0,0.0,147000000.0,5.31210687755103,5.31210687755103,5.312106877551037,ABOVE BENCHMARK,80
371,371,Gujarat,RAJPALSINH MAHENDRASINH JADAV,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,PANCHMAHAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4807692307692308,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,26
372,372,West Bengal,Raju Bista,Raju Bista,DARJEELING,DARJEELING,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44047619047619047,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,42
373,373,Uttar Pradesh,RAKESH RATHOR,RAKESH RATHOR,SITAPUR,SITAPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
374,374,Assam,RAKIBUL HUSSAIN,RAKIBUL HUSSAIN,DHUBRI,DHUBRI,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
375,375,Uttar Pradesh,RAM PRASAD CHAUDHARY,RAM PRASAD CHAUDHARY,BASTI,BASTI,general,204176957.11,False,True,147000000.0,1.388958891904762,8.310006727150217,5.717695711000001,0.0,11.0,147000000.0,0.388958891904762,0.9875,0.9797421731123389,True,False,0.75,0.0,147000000.0,38.895889190476204,38.895889190476204,38.8958891904762,ABOVE BENCHMARK,80
376,376,Uttar Pradesh,Ram Shiromani,Ram Shiromani,SHRAWASTI,SHRAWASTI,general,151746878.11,False,True,147000000.0,1.0322916878231294,8.181119765094598,0.4746878110000014,0.0,11.0,147000000.0,0.03229168782312935,0.8625,0.7974217311233885,True,False,1.0,0.0,147000000.0,3.229168782312935,3.229168782312935,3.229168782312941,ABOVE BENCHMARK,80
377,377,Telangana,RAMASAHAYAM RAGHURAM REDDY,RAMASAHAYAM RAGHURAM REDDY,KHAMMAM,KHAMMAM,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.35294117647058826,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,17
378,378,Uttar Pradesh,RAMASHANKAR RAJBHAR,RAMASHANKAR RAJBHAR,SALEMPUR,SALEMPUR,general,160056927.07,False,True,147000000.0,1.0888226331292516,8.204274474626207,1.3056927069999993,0.0,7.0,147000000.0,0.08882263312925165,0.9,0.85451197053407,True,False,0.75,0.0,147000000.0,8.882263312925165,8.882263312925165,8.882263312925165,ABOVE BENCHMARK,80
379,379,Uttar Pradesh,RAMBHUAL NISHAD,RAMBHUAL NISHAD,SULTANPUR,SULTANPUR,general,151231957.11,False,True,147000000.0,1.028788823877551,8.179643572448587,0.4231957110000014,0.0,11.0,147000000.0,0.028788823877551117,0.8375,0.7900552486187845,True,False,0.75,0.0,147000000.0,2.8788823877551115,2.8788823877551115,2.8788823877551106,ABOVE BENCHMARK,80
380,380,Uttar Pradesh,RAMESH AWASTHI,RAMESH AWASTHI,KANPUR,KANPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
381,381,Karnataka,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,BIJAPUR(SC),BIJAPUR,sc,269500000.0,False,False,147000000.0,1.8333333333333333,8.430558769522758,12.25,0.0,0.0,147000000.0,0.8333333333333334,1.0,0.9935543278084714,True,False,1.0,0.0,147000000.0,83.33333333333334,83.33333333333334,83.33333333333333,ABOVE BENCHMARK,28
382,382,Bihar,Ramprit Mandal,Ramprit Mandal,JHANJHARPUR,JHANJHARPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
383,383,Delhi,Ramvir Singh Bidhuri,Ramvir Singh Bidhuri,SOUTH DELHI,SOUTH DELHI,general,147559100.0,False,False,147000000.0,1.0038034013605441,8.168965997691757,0.05591,0.0,0.0,147559100.0,0.0,0.5714285714285714,0.7513812154696132,True,False,1.0,0.0,147000000.0,0.3803401360544218,0.0,0.3803401360544134,AT BENCHMARK,7
384,384,Assam,RANJIT DUTTA,RANJIT DUTTA,Sonitpur,Sonitpur,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5357142857142857,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,14
385,385,Haryana,Rao Inderjit Singh,Rao Inderjit Singh,GURGAON,GURGAON,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.5,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,10
386,386,Rajasthan,Rao Rajendra Singh,Rao Rajendra Singh,JAIPUR RURAL,JAIPUR RURAL,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.44,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,25
387,387,Bihar,Ravi Shankar Prasad,Ravi Shankar Prasad,PATNA SAHIB,PATNA SAHIB,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.425,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,40
388,388,Maharashtra,RAVINDRA DATTARAM WAIKAR,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,MUMBAI NORTH WEST,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,0.75,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
389,389,Uttar Pradesh,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,GORAKHPUR,GORAKHPUR,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.4,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,80
390,390,Maharashtra,Ravindra Vasantrao Chavan,Ravindra Vasantrao Chavan,NANDED,NANDED,general,147000000.0,False,False,147000000.0,1.0,8.167317334748176,0.0,0.0,0.0,147000000.0,0.0,0.3854166666666667,0.3683241252302026,False,False,1.0,0.0,147000000.0,0.0,0.0,0.0,AT BENCHMARK,49
