member_id,risk_score,risk_level,risk_escalated,financial_risk,data_quality_risk,duplicate_risk,interest_risk,max_duplicate_similarity,flagged_duplicate_pair,anomaly_reasons,ensemble_score,anomaly_votes,state,mp_name,constituency,allocated_amount,benchmark_amount,deviation_from_benchmark_pct,paise_component,amount_missing,name_quality_score,risk_factors,recommended_actions,lofo_attribution
416,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0057,0,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
417,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Saumitra khan,BISHNUPUR(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
418,4.9,LOW,False,0.3,12.0,9.0,0.0,0.2241,False,[],0.0046,0,Madhya Pradesh,SAVITRI THAKUR,DHAR(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
419,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,West Bengal,SAYANI GHOSH,JADAVPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
420,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0057,0,Haryana,SELJA,SIRSA(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
421,3.6,LOW,False,1.4,12.0,0.0,0.0,0.0,False,[],0.0238,0,Tamil Nadu,SELVAGANAPATHI T M,SALEM,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
422,3.6,LOW,False,1.4,12.0,0.0,0.0,0.0,False,[],0.0238,0,Tamil Nadu,SELVARAJ V,NAGAPATTINAM(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
423,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0023,0,Kerala,SHAFI PARAMBIL,VADAKARA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
424,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
425,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0183,0,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
426,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
427,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
428,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
429,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0046,0,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
430,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0046,0,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
431,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
432,3.1,LOW,False,0.2,12.0,0.0,0.0,0.0,False,[],0.0034,0,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
433,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
434,3.1,LOW,False,0.3,12.0,0.0,0.0,0.0,False,[],0.0057,0,Haryana,Shri Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
435,6.6,LOW,False,0.9,12.0,16.0,0.0,0.4003,False,[],0.0143,0,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
436,5.2,LOW,False,1.0,12.0,9.0,0.0,0.2256,False,[],0.0174,0,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
437,3.5,LOW,False,1.2,12.0,0.0,0.0,0.0,False,[],0.0192,0,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
438,3.5,LOW,False,1.3,12.0,0.0,0.0,0.0,False,[],0.0214,0,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
439,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0145,0,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
440,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.016,0,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
441,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0156,0,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
442,3.4,LOW,False,1.1,12.0,0.0,0.0,0.0,False,[],0.0186,0,Kerala,Shri Benny Behanan,CHALAKUDY,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
443,3.7,LOW,False,1.8,12.0,0.0,0.0,0.0,False,[],0.0302,0,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
444,6.3,LOW,False,1.7,12.0,13.2,0.0,0.3303,False,[],0.0291,0,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
445,31.0,MEDIUM,False,70.0,12.0,0.0,0.0,0.0,False,"['Allocation is 37% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.29)']",0.294,2,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,200747364.0,147000000.0,36.562832653061214,0.0,False,0.85,"[{'factor': 'Allocation 37% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹20.07 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}]",['Review sanction ledger for carry-forward/unspent balances explaining the excess'],"{'benchmark_ratio': -0.0109, 'log_amount': 0.0081, 'excess_over_benchmark_cr': 0.0257, 'shortfall_ratio': -0.0053, 'paise_component': -0.0057, 'state_deviation_pct': 0.0051, 'state_percentile': 0.0014, 'amount_missing_ind': 0.0053, 'name_quality_score': 0.0219}"
446,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.0174,0,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
447,6.3,LOW,False,0.9,12.0,14.8,0.0,0.3701,False,[],0.0145,0,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
448,27.7,MEDIUM,False,50.0,12.0,0.0,31.5,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1368,1,Kerala,Shri Hibi Eden,ERNAKULAM,162177260.11,147000000.0,10.324666741496614,11.0,False,0.85,"[{'factor': 'Allocation 10% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.22 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0334, 'log_amount': -0.0231, 'excess_over_benchmark_cr': -0.0072, 'shortfall_ratio': -0.0306, 'paise_component': -0.0565, 'state_deviation_pct': -0.0318, 'state_percentile': 0.0099, 'amount_missing_ind': -0.0152, 'name_quality_score': 0.0147}"
449,5.1,LOW,False,0.9,12.0,8.9,0.0,0.2237,False,[],0.015,0,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
450,27.9,MEDIUM,False,50.0,12.0,0.0,32.6,0.0,False,"['Non-round allocation (₹91.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.25)']",0.2456,2,Odisha,Shri Jual Oram,SUNDARGARH (ST),173096756.91,147000000.0,17.75289585714286,91.0,False,0.85,"[{'factor': 'Allocation 18% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.31 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.9, 'support': '₹91.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0542, 'log_amount': -0.0357, 'excess_over_benchmark_cr': -0.0152, 'shortfall_ratio': -0.0193, 'paise_component': 0.1593, 'state_deviation_pct': -0.0733, 'state_percentile': -0.0461, 'amount_missing_ind': -0.0357, 'name_quality_score': -0.016}"
451,3.8,LOW,False,2.0,12.0,0.0,0.0,0.0,False,[],0.0328,0,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
452,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0143,0,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
453,19.7,LOW,False,30.0,12.0,0.0,31.2,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.137,1,Tamil Nadu,Shri Karti P Chidambaram,SIVAGANGA,159049284.11,147000000.0,8.196791911564638,11.0,False,0.85,"[{'factor': 'Allocation 8% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.90 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
454,3.4,LOW,False,1.1,12.0,0.0,0.0,0.0,False,[],0.0186,0,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
455,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0156,0,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
456,3.4,LOW,False,1.1,12.0,0.0,0.0,0.0,False,[],0.0186,0,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
457,27.7,MEDIUM,False,50.0,12.0,0.0,31.5,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.134,1,Uttar Pradesh,Shri Narendra Modi,VARANASI,162070276.11,147000000.0,10.251888510204088,11.0,False,0.85,"[{'factor': 'Allocation 10% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.21 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0337, 'log_amount': -0.0241, 'excess_over_benchmark_cr': -0.0106, 'shortfall_ratio': -0.0183, 'paise_component': -0.037, 'state_deviation_pct': -0.0291, 'state_percentile': 0.0012, 'amount_missing_ind': -0.0124, 'name_quality_score': 0.0248}"
458,27.9,MEDIUM,False,50.0,12.0,0.0,32.4,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1645,1,Kerala,Shri NK Premachandran,KOLLAM,171477994.11,147000000.0,16.651696673469395,11.0,False,0.85,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.15 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.9, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0245, 'log_amount': -0.025, 'excess_over_benchmark_cr': -0.0123, 'shortfall_ratio': -0.0157, 'paise_component': -0.0409, 'state_deviation_pct': -0.0134, 'state_percentile': -0.0181, 'amount_missing_ind': -0.0097, 'name_quality_score': 0.0318}"
459,6.7,LOW,False,0.9,12.0,16.9,0.0,0.4225,False,[],0.0145,0,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
460,19.6,LOW,False,30.0,12.0,0.0,31.0,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1299,1,Kerala,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,147000000.0,6.635804836734693,11.0,False,0.85,"[{'factor': 'Allocation 7% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.68 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
461,3.7,LOW,False,1.7,12.0,0.0,0.0,0.0,False,[],0.028,0,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
462,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.016,0,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
463,5.2,LOW,False,0.9,12.0,9.1,0.0,0.2265,False,[],0.0143,0,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
464,11.9,LOW,False,10.9,12.0,0.0,30.2,0.0,False,['Non-round allocation (₹83.00 paise component) suggests interest-bearing balance accrual'],0.1814,1,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,148988014.83,147000000.0,1.3523910408163253,83.0,False,0.85,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹83.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
465,27.9,MEDIUM,False,50.0,12.0,0.0,32.5,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1729,1,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,147000000.0,17.298992591836736,11.0,False,0.85,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.24 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.9, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0246, 'log_amount': -0.0212, 'excess_over_benchmark_cr': -0.0202, 'shortfall_ratio': -0.025, 'paise_component': -0.046, 'state_deviation_pct': -0.0105, 'state_percentile': -0.0094, 'amount_missing_ind': -0.0092, 'name_quality_score': 0.0278}"
466,4.2,LOW,False,2.9,12.0,0.0,0.0,0.0,False,[],0.0486,0,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
467,23.0,LOW,False,50.0,12.0,0.0,0.0,0.0,False,[],0.1735,1,Tamil Nadu,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000.0,147000000.0,16.666666666666675,0.0,False,0.85,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.15 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],"{'benchmark_ratio': -0.0221, 'log_amount': -0.0147, 'excess_over_benchmark_cr': 0.003, 'shortfall_ratio': -0.0066, 'paise_component': -0.0181, 'state_deviation_pct': -0.0265, 'state_percentile': -0.0113, 'amount_missing_ind': -0.0163, 'name_quality_score': 0.0187}"
468,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0159,0,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
469,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
470,1.1,LOW,False,2.8,0.0,0.0,0.0,0.0,False,[],0.0468,0,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
471,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0159,0,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
472,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0159,0,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
473,2.8,LOW,False,7.1,0.0,0.0,0.0,0.0,False,[],0.1182,1,Andhra Pradesh,Sivanath Kesineni,VIJAYAWADA,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
474,23.0,LOW,False,50.0,12.0,0.0,0.0,0.0,False,"['Allocation is 67% below the full-entitlement benchmark (possible pro-rated term — verify membership dates)', '3/3 anomaly methods agree (ensemble score 0.83)']",0.8341,3,West Bengal,SK NURUL ISLAM,BASIRHAT,49000000.0,147000000.0,-66.66666666666667,0.0,False,0.75,"[{'factor': 'Allocation 67% below entitlement benchmark', 'contribution_points': 20.0, 'support': '₹4.90 cr vs benchmark ₹14.7 cr (3/3 methods agree)'}]",['Verify membership start date (by-election / replaced member) to confirm pro-rating'],"{'benchmark_ratio': -0.0343, 'log_amount': -0.0106, 'excess_over_benchmark_cr': -0.0407, 'shortfall_ratio': 0.1041, 'paise_component': -0.0407, 'state_deviation_pct': -0.023, 'state_percentile': 0.0303, 'amount_missing_ind': -0.0407, 'name_quality_score': -0.0407}"
475,9.2,LOW,False,4.2,12.0,0.0,30.1,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0696,1,Maharashtra,SMITA UDAY WAGH,JALGAON,148107373.11,147000000.0,0.7533150408163269,11.0,False,0.75,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
476,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.016,0,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
477,10.6,LOW,False,7.8,12.0,0.0,30.0,0.0,False,['Non-round allocation (₹41.00 paise component) suggests interest-bearing balance accrual'],0.1304,1,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,147420861.41,147000000.0,0.2863002789115665,41.0,False,0.85,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹41.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
478,36.2,MEDIUM,False,70.0,12.0,0.0,34.5,0.0,False,"['Allocation is 31% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']",0.2487,1,Uttar Pradesh,Smt Dimple Yadav,MAINPURI,192042469.11,147000000.0,30.641135448979597,11.0,False,0.85,"[{'factor': 'Allocation 31% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.20 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.2, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.015, 'log_amount': 0.003, 'excess_over_benchmark_cr': 0.0184, 'shortfall_ratio': -0.0059, 'paise_component': -0.0193, 'state_deviation_pct': 0.005, 'state_percentile': 0.0087, 'amount_missing_ind': 0.0057, 'name_quality_score': 0.0494}"
479,19.7,LOW,False,30.0,12.0,0.0,31.3,0.0,False,['Non-round allocation (₹39.00 paise component) suggests interest-bearing balance accrual'],0.1702,1,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,147000000.0,8.691144482993195,39.0,False,0.85,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.98 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹39.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
480,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.016,0,Uttar Pradesh,Smt Hema Malini,MATHURA,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
481,19.6,LOW,False,30.0,12.0,0.0,30.4,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1034,1,Madhya Pradesh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,147000000.0,2.53391912244898,11.0,False,0.85,"[{'factor': 'Allocation 3% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.07 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
482,3.5,LOW,False,1.2,12.0,0.0,0.0,0.0,False,[],0.0192,0,Gujarat,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
483,19.6,LOW,False,30.0,12.0,0.0,30.6,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1109,1,Maharashtra,Smt Raksha Nikhil Khadse,RAVER,153112586.11,147000000.0,4.158221843537424,11.0,False,0.85,"[{'factor': 'Allocation 4% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.31 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
484,4.0,LOW,False,2.4,12.0,0.0,0.0,0.0,False,[],0.0403,0,Tamil Nadu,Smt S Jothimani,KARUR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
485,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0143,0,West Bengal,Smt Sajda Ahmed,ULUBERIA,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
486,3.5,LOW,False,1.3,12.0,0.0,0.0,0.0,False,[],0.0214,0,Madhya Pradesh,Smt Sandhya Ray,BHIND(SC),147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
487,3.7,LOW,False,1.8,12.0,0.0,0.0,0.0,False,[],0.0302,0,Odisha,Smt Sangeeta Kumari Singh Deo,BOLANGIR,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
488,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0143,0,West Bengal,Smt Satabdi Roy (Banerjee),BIRBHUM,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
489,3.4,LOW,False,1.1,12.0,0.0,0.0,0.0,False,[],0.0182,0,Maharashtra,Smt Supriya Sadanand Sule,BARAMATI,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
490,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.015,0,Bihar,Smt Veena Devi,VAISHALI,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
491,20.0,LOW,False,50.0,0.0,0.0,0.0,0.0,False,[],0.1617,1,Andhra Pradesh,Sribharat MathuKumli,VISAKHAPATNAM,164841922.0,147000000.0,12.137361904761912,0.0,False,1.0,"[{'factor': 'Allocation 12% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.48 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],"{'benchmark_ratio': -0.038, 'log_amount': -0.0378, 'excess_over_benchmark_cr': 0.0046, 'shortfall_ratio': -0.029, 'paise_component': -0.0522, 'state_deviation_pct': -0.0589, 'state_percentile': 0.0147, 'amount_missing_ind': -0.0446, 'name_quality_score': 0.0063}"
492,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,SUDAMA PRASAD,ARRAH,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
493,9.1,LOW,False,4.0,12.0,0.0,30.0,0.0,False,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.07)']",0.0663,2,Tamil Nadu,SUDHA R,MAYILADUTHURAI,147332315.11,147000000.0,0.22606470068027296,11.0,False,0.75,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
